id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,popularity_group
1186890,Untitled Hayao Miyazaki Project,0.0,0,Planned,,0,0,False,,0,,,ja,Untitled Hayao Miyazaki Project,Untitled Hayao Miyazaki project. Plot TBA.,0.876,,,Animation,Studio Ghibli,Japan,Japanese,0-2
24101,The Easter Bunny Is Comin' to Town,5.375,8,Released,1977-04-06,0,50,False,/hFIidEsJ84eGp73VtHVVx4VIVEJ.jpg,0,,tt0075971,en,The Easter Bunny Is Comin' to Town,"The Mailman decides to stop another deluge of letters by answering questions about the Easter Bunny: Sunny, a baby rabbit found and adopted by Kidville (a town of only kids--even a kid mailman). And when Sunny goes delivering eggs to the nearby town (which he has to dye to fool Gadzooks, the mean bear on the mountain), he discovers that there are no kids in the town, and that the rightful (kid) ruler is being suppressed by his aunt. But the young king likes Sunny's dyed eggs and jelly beans. So Kidsville, with the help of an old train engine, makes a few plans (and a decoy chocolate rabbit) to distribute them.",2.205,/3WTJhh13zm3pTImkEXUNZ1WRqBe.jpg,,"Fantasy, Animation, Science Fiction, Family",Rankin/Bass Productions,United States of America,English,3-5
504465,Inner City,0.0,0,Released,2011-02-10,0,9,False,,0,,tt1841696,fr,La cité entre les murs,"In a city hung between two endless walls, a boy with only pigeons for company, tries to seduce his remote neighbor with wacky inventions.",0.6,/pFEJuBB4G0d7JDgXNdFtWGKKfhy.jpg,,Animation,,Canada,French,0-2
868851,A Piece of Chocolate,0.0,0,Released,2019-12-24,0,2,False,/30MXp6zMqAGzL6AsRSWux62mbNx.jpg,0,https://vilmosheim.com/movies/a-piece-of-chocolate/,tt11871144,en,A Piece of Chocolate,"Everything begins with something smaller, less significant... Do you wanna a bite of it?",0.6,/hoSWpt8Oytk9qKbs6yn1FxIsoS7.jpg,,"Drama, Animation",,,,0-2
871382,Blue Lion,0.0,0,Released,2021-09-09,0,17,False,,0,,,fr,Lion Bleu,"A lonely peasant welcomes home a distressed kitten who one day becomes a big blue lion. But the villagers are suspicious of this creepylooking stranger and chase him away. Only his birch tree remains, which could not be uprooted...",0.6,/bXa5nX5bj0fglHzKY9UhLyCqGJs.jpg,,Animation,,,,0-2
817977,Kral Şakir: Cumburlop,1.0,1,Released,2021-04-23,0,0,False,/rm1sPe3naYsfWHcSKF9vAU2FKSx.jpg,0,,tt14404162,tr,Kral Şakir: Cumburlop,,0.6,/dQerGCQVcHsVu1c2VwizUo83UBe.jpg,,Animation,,Turkey,Turkish,0-2
208488,Elf 17,6.5,2,Released,1987-01-14,0,30,False,,0,,tt5162492,ja,エルフ・17,"Muscat Tyler is the 108th prince of the Galaxy Empire, who is known as the eccentric persons. He travels around the universe accompanying a Walking Arsenal, K.K, and Lu of the Light Wing Race, the strongest creature in the universe. Where they go, there is a trouble.",0.839,/asKRer9pEwzUwlHPzciPnsYyR5X.jpg,,"Animation, Comedy, Science Fiction",Toei Animation,Japan,Japanese,0-2
1121478,Light Forms,0.0,0,Released,2010-01-01,0,4,False,,0,,tt3143118,en,Light Forms,The experimental breeding process of sight and sound.,0.6,/udzjK6EbyFnF7Lbt52hSj5ugS3.jpg,,Animation,,Canada,No Language,0-2
836505,Mui,0.0,0,Released,2021-06-12,0,8,False,/d1ndGjjY7ya9SqavlB8punKMNfA.jpg,0,,,cn,梅婆,"During a short trip, a young man and his grandmother are confronted with horrible memories. Amidst grandma’s usual nonstop nagging, it feels as if suffering will persist simultaneously in the past and the present.",0.6,/cjuIStH1m0AkQ3trhah8VMg3EUf.jpg,,Animation,,Macao,Cantonese,0-2
746872,Heart of Darkness,0.0,0,In Production,,0,85,False,,0,https://grittyrealism.co.uk/heart-of-darkness/,tt2856442,en,Heart of Darkness,"Based on Joseph Conrad's novel, Marlow, captains a leaky steamboat up the River Congo in search of a mysterious figure named Kurtz who has carved out a brutal kingdom in which he has power of life and death over his native subjects.",1.287,/c5ML623LP7RLtyQHcpfD6E4ftP9.jpg,,"Adventure, Animation",Gritty Realism Productions,United Kingdom,English,0-2
391220,Why Do I Study Physics,0.0,0,Released,2013-04-03,0,3,False,,0,,,en,Why Do I Study Physics,A short animated query exploring the perplexing affection that comes with an appreciation of the laws of physics.,0.6,,,Animation,,United States of America,English,0-2
442046,Одуванчик,0.0,0,Released,1975-02-16,0,18,False,,0,,,ru,Одуванчик,,0.6,,,Animation,Ekran,Soviet Union,Russian,0-2
548868,Chow Fun,0.0,0,Released,1972-01-01,0,4,False,,0,,,en,Chow Fun,"An early short by Sally Cruikshank. Running through various anthropomorphized creatures, this short lack a real sense of narrative.",0.6,/2fkPLpnrnXWCBrYmDBlWvAxu7sF.jpg,,Animation,,United States of America,,0-2
846592,Eikō,0.0,0,Released,2021-06-23,0,14,False,/tlcZTTeP6vGlBbMbAG9Ki8TVkRp.jpg,0,,,fr,Eikō,"When a tabloid television station reveals a superhero film star is gay, the young actor is confronted not only with the reaction of the fans but also with his own concerns. The macho nature of his film alter ego complicates the entire situation even more and the struggle with homophobia in a heteronormative entertainment industry is not easy at all.",0.6,,,Animation,,France,,0-2
598261,Кот в сапогах,0.0,0,Planned,,0,0,False,,0,,,ru,Кот в сапогах,Animation project of Armen Adilkhanyan,0.6,,,Animation,,Russia,Russian,0-2
214000,The Ten Commandments Number 4: Honour Thy Father and Thy Mother,6.5,2,Released,1995-08-12,0,5,False,,0,,tt0373360,en,The Ten Commandments Number 4: Honour Thy Father and Thy Mother,Offbeat animation.,0.6,,,Animation,,,,0-2
239536,The Golden Key,5.4,8,Released,1939-12-20,0,72,False,/rnspTFwJjMyFpmGUbY8amnAUcBn.jpg,0,,tt0032162,ru,Золотой ключик,"The Golden Key, a 1939 movie combining live action and stop-motion animation.",0.923,/iaHKyRQBM8jStZCtR7B4TrQFFyI.jpg,,"Animation, Fantasy, Adventure",Mosfilm,Soviet Union,Russian,0-2
731718,Washing for the New Year,0.0,0,Released,1940-01-01,0,0,False,,0,,tt13290542,cs,Přání k Novému roku,,0.6,,,Animation,Propagafilm,Czechoslovakia,Czech,0-2
373489,Dwarf Nose,0.0,0,Released,1986-06-20,0,39,False,/mUHHVfJkesjkKPjFZE9fLsxroZr.jpg,0,,tt0412096,de,Zwerg Nase,"For his mockery a witch transforms the pert boy Jacob into an ugly dwarf, but teaches him at the same time how to cook. Jacob quickly becomes a master of his trade and is named the prince's first cook. Only the mysterious herb ""sneeze-with-passion"" is unknown to him. Based on a fairy tale by Wilhelm Hauff.",1.4,/3OmA1M76tne8Pql1Wdzo9LKnsJF.jpg,,Animation,DEFA-Studio für Trickfilme,East Germany,German,0-2
84155,Precure All Stars Movie DX3: Deliver the Future! The Rainbow-Colored Flower That Connects the World,8.5,8,Released,2011-03-19,0,70,False,/1XynEtRvStyuM73qes4SEcc3PFA.jpg,0,http://www.precure-allstars.com,tt1865354,ja,映画 プリキュアオールスターズDX3 未来にとどけ！世界をつなぐ☆虹色の花,"Precure All Stars Movie DX3: Deliver The Future! The Rainbow-Colored Flower That Connects The World is the third movie in the series, released on March 19, 2011, starring all the Cures from the previous series, including those introduced in Suite PreCure, as well as various villains featured in previous Pretty Cure movies. The theatrical release was edited in parts as a result of the 2011 Sendai earthquake and tsunami which occurred before the movie was due to be released.",6.083,/wDOuJWyRBWT4d3ImtSAHwXAlha3.jpg,,"Animation, Action, Fantasy, Comedy",Toei Animation,Japan,Japanese,6-8
987697,Be You!,0.0,0,Released,2021-01-01,0,10,False,,0,,,en,Be You!,Discover a reminder of the ways that every child is unique and special.,0.6,/l2VBlBMtQny1gxSL0EQRJ9WSo7F.jpg,,Animation,Weston Woods Studios,United States of America,English,0-2
1077218,Fire Beast,0.0,0,Released,1991-07-28,0,1,False,,0,,,en,Fire Beast,"Computer animation inspired by the Japanese tale “Kaguya-hime”; this piece en­hances the tale’s fire beast with iridescent fur. The fur renderer is an application of Digital Differen­tial Analyser, (DOA).",0.6,/gS0A16mwOKFbdNHLa7hfiCmB9bH.jpg,,Animation,,,No Language,0-2
548028,//_sleeper,0.0,0,Released,2018-11-19,0,7,False,,0,,,en,//_sleeper,"//_sleeper is a short animation set in a dying, industrial town both familiar and unfamiliar. This is neither future nor past, but rather somewhere lost. Somewhere other. The film uses a mix of 2D and CG animation to explore what happens to a lonely figure when a mysterious anomaly appears on the fringes of the landscape. It aims to capture the strange sense of ennui, loss and anxiety that feels appropriate for our times.",0.6,/hNZque5nFPXiWNHy1aMSOztEYVs.jpg,,"Animation, Science Fiction","Animation 2018, BFI, BBC, Wingspan Productions",United Kingdom,English,0-2
67571,The Art of Skiing,6.985,65,Released,1941-11-14,0,8,False,/jkbZlspkCDfEbESu0YRLetYIOWn.jpg,0,,tt0033356,en,The Art of Skiing,"Goofy, staying at the Sugar Bowl resort, demonstrates the basics of downhill skiing, which the titles and announcer insist is pronounced ""SHEEing"". The equipment is, of course, of the era. As you can imagine, Goofy has much trouble keeping his skis parallel and pointing downhill. The final ski jump conveniently lands Goofy right back in bed.",6.762,/4IY6lMmqhWgIiPKbH7gVyE0UsqW.jpg,,"Animation, Comedy",Walt Disney Productions,United States of America,English,6-8
488855,Hans in Luck,0.0,0,Released,1978-01-01,0,8,False,,0,,tt1473365,en,Hans in Luck,"Animated short film based on ""Hans in Luck"" (German: Hans im Glück), a fairy tale of Germanic origin, recorded by the Brothers Grimm.",0.6,,,Animation,,,,0-2
953947,Ten Anagrams for Norman McLaren,0.0,0,Released,2014-07-10,0,10,False,,0,,,en,Dix anagrammes autour de Norman McLaren,"Based on McLaren's Begone Dull Care (1949), Dix anagrammes autour de Norman McLaren uses an “anagram machine” to modify words in French and English. This fun bilingual experimentation with words combines a variety of animation techniques and features music by Peter Culshaw.",0.6,/6wkOO4api9w7GUfvYjfUVWovkDE.jpg,,Animation,ONF | NFB,Canada,,0-2
501695,Body World,10.0,1,Released,2017-10-11,0,7,False,,0,,,en,Body World,"What would it be like to realise you're only a figment of someone else's imagination? BodyWorld brushes up against philosophical existentialist horror, smudges the boundaries between the dream world and real life, and inhabits the space where body meets mind.",0.6,,,Animation,,,,0-2
843641,Giacomo,0.0,0,Released,2020-06-01,0,7,False,,0,,,en,Giacomo,"Giacomo lives happily with his mother Lala and his faithful dog ""Bloodhound"". The only thing that bothers him is the vegetables. Giacomo finds the only way to escape from the vegetables - to go to a fantastic imaginary world, where he can walk around amazing places and meet his friends. Unfortunately, the ""Spoon Squad"" is chasing Giacomo and will not back down until he has eaten all his vegetables.",0.6,,,Animation,,,,0-2
81537,One Night in One City,5.929,14,Released,2007-01-25,0,76,False,/e3vh3DPNlocdSwEyZnNE7hYKmX4.jpg,0,,tt0934870,cs,Jedné noci v jednom městě,"Jan Balej's animated film One Night in One City / Jedné noci v jednom městě (2007) from the Czech Republic. Very little dialogue throughout, but instead a rich world of sounds and music which more than match the detailed animation and curious vignettes that create the film.",0.882,/8VEHgc6h5hwOUdWRL69fRGinPky.jpg,,"Fantasy, Horror, Animation",,Czech Republic,,0-2
973652,Dalila,0.0,0,Released,2015-01-01,0,5,False,,0,,,it,Dalila,Short film by Magda Guidi.,0.6,,,Animation,,Italy,,0-2
161643,Minding the Baby,5.8,5,Released,1931-09-26,0,7,False,/dudZ5ash2pXwcDlindk0ArIsrad.jpg,0,,tt0022152,en,Minding the Baby,"Bimbo's minding his baby brother, but neighbor Betty Boop (with dog's ears) wants him to come over and play.",0.641,/dazrsoMla8jcIHoXtRcxbqjid2T.jpg,,"Comedy, Animation",Fleischer Studios,United States of America,English,0-2
987471,La chanson du pharmacien,8.0,1,Released,2003-06-10,0,2,False,,0,,,en,La chanson du pharmacien,"A young girl, cutting her bread, cuts herself. She runs to the chemist but he has just been murdered.",0.6,,,"Animation, Music",Studio GDS,Switzerland,French,0-2
807156,Jack Nicolson,0.0,0,Released,2004-01-01,0,5,False,,0,http://www.hangar18.jp/,,ja,Jack Nicolson,Short film directed by Mitsuyuki Ishibashi set to the song Jack Nicholson by Japanese rock band Bloodthirsty Butchers.,0.6,/bPJPxZvbzyVf58r6IPGf1jemkeA.jpg,,"Animation, Music, Action",,Japan,Japanese,0-2
843592,Broken Root,0.0,0,Released,2020-06-01,0,4,False,,0,,,ar,Broken Root,"Broken roots is a projection of the emotional state of 10-year-old Adham, who feels empty inside – as if he is a lonely black tree in the middle of the desert. He tries to fill this void by drawing and hanging expressive drawings on the walls around him, but there is no one to see the boy's work. And although his room is packed with colorful gift boxes, the only color Adham knows is black. After all, gifts are not what he asks for.",0.6,,,Animation,,,,0-2
803966,Donald's Dynamite: Opera Box,5.5,2,Released,1999-03-26,0,2,False,,0,https://d23.com/a-to-z/donalds-dynamite-opera-box-film/,,en,Donald's Dynamite: Opera Box,"Donald and Daisy are enjoying a relaxing night at the opera when Donald reaches into Daisy's purse and pulls out a bomb! Now, he must defuse it without Daisy noticing.",0.6,,,Animation,Disney Television Animation,United States of America,English,0-2
472341,You look scary,8.0,1,Released,2016-04-16,0,4,False,/oSq06D64NgyUl81dJ59LbXlVLZH.jpg,0,,,en,You look scary,A crocodile fears the procedure to remove his tooth but the dentist is just as afraid of the crocodile’s mouth.,0.6,/bGNshAjjlW8WmhIr9tE4MWuVHdP.jpg,,"Comedy, Animation",CalArts,United States of America,,0-2
202174,Prince Cinders,0.0,0,Released,1993-12-27,0,26,False,,0,,tt0228747,en,Prince Cinders,"Fairy-tale fantasy is turned on its head this time, as a fairy godmother in training commits the ultimate faux pas and transforms a handsome young man into an ugly ape. Prince Cinders then spends all his time doing housework, while his brothers traipse about creating havoc.",1.129,,,"Animation, Comedy, Family",,United Kingdom,,0-2
448556,Gateways to the Mind,0.0,0,Released,1958-10-23,0,58,False,,0,,tt0154525,en,Gateways to the Mind,"The film presents how the human body recognizes and becomes aware of its surroundings. The various information pathways to the brain such as sight, sound, smell, taste and touch are explored in a accurate but simple manner via human impression and cartoon characters!",1.301,/tzjM5ypJzAWXxEb3BqZ1Jpmx6oC.jpg,,"Documentary, Animation","Bell Telephone System, Warner Bros. Pictures",United States of America,English,0-2
249831,One Song,0.0,0,Released,2014-01-10,0,3,False,,0,http://www.hitrecord.org/collaborations/7824,,en,One Song,"The Trolls, Princesses, Glooms, and Engineers must join forces to defeat Silence.",0.814,,,Animation,hitRECord.org,United States of America,,0-2
327335,Romeo in Rhythm,0.0,0,Released,1940-08-10,0,10,False,,0,,tt0033000,en,Romeo in Rhythm,"This cartoon is by Rudy Ising, and is the last of a long line of black animal musicals done at MGM in the late 30s and early 40s.",0.65,,,Animation,,United States of America,,0-2
955326,Noise Film,0.0,0,Released,2022-03-20,0,3,False,/fN7r0YdnNyJfd6v0OPkShq44gnm.jpg,0,,,en,Noise Film,"The story is from the perspective of a young woman, Molly, as she goes about her daily working routine, always wishing for the comfort and quiet of home.",0.6,,,Animation,,United Kingdom,,0-2
732203,Gintama: The Very Final,8.3,51,Released,2021-01-08,15486691,104,False,/ahjMJCgB8DAPapWZMgaXkbB7IOh.jpg,0,https://wwws.warnerbros.co.jp/gintamamovie/,tt10766468,ja,銀魂 THE FINAL,"The concluding film to the Gintama animated series, adapting the final chapters of the comic series of the same name by Hideaki Sorachi. The film covers chapters 699–704 of the original comics, with original material added in.",6.27,/kxBHS1PGebEN0lrFdk0o9FZY6Rn.jpg,,"Animation, Action, Comedy","Bandai Namco Pictures, Shueisha, Aniplex, TV Tokyo, dentsu, Bandai, Warner Bros. Japan",Japan,Japanese,6-8
1066722,Soggy Flakes,0.0,0,Released,2017-06-05,0,5,False,,0,,tt6989110,en,Soggy Flakes,"In a low-carb, sugar-free, gluten-intolerant world, a group of out-of-work breakfast cereal mascots form a support group to lament the golden ages of yesteryear and figure out how to swallow the bitter taste of reality.",0.6,,,Animation,,,English,0-2
345015,The Rebellious Alphabet,5.6,5,Released,1994-06-18,0,8,False,,0,,tt1008016,no,Det opprørske alfabetet,"This is an animated film about a country ruled by a dictator. The little general who has all power in the country, has denied its people to read and write. The one rule after another are being introduced to prevent words from spreading, for general knew understood that art and knowledge are essential for freedom. But there are ways to fool strict generals on. A small book printer will not let himself stop of prohibitions, but keeps confidently on their books and words, and he gets help from both the weather and other great powers.",0.99,/5Gf9Y1OPr4rWtHnhHDUdGFh7a6f.jpg,,Animation,,Norway,Norwegian,0-2
180091,Mickey's Service Station,6.6,35,Released,1935-02-23,0,7,False,/9jQgc2KBe9PYEPHTLLVTSiTZViW.jpg,0,,tt0026710,en,Mickey's Service Station,"Mickey, Goofy &amp; Donald have 10 minutes to fix Pete's car. Or else!",3.819,/eN1z5dkj8sHNrtnKGoQJgj9GmMy.jpg,,Animation,Walt Disney Productions,United States of America,English,3-5
60823,Rabid Rider,6.2,22,Released,2010-12-17,0,3,False,/7qbJMh9RcO0LL4cF33VoCKZePOC.jpg,0,,tt1714889,en,Rabid Rider,"Road Runner and Wile E. Coyote are back! The lovable characters have transitioned to the third dimension in the new series of animated shorts being produced by Warner Brothers. Wile E. Coyote is up to his old tricks in newfangled stereoscopic 3D. Hilarity ensues as per usual, check out the crazy antics in Looney Tunes: Rabid Rider",2.582,/geJboIqjTSVff8SorZjNHTuM7Pf.jpg,,"Animation, Family, Comedy","Reel FX Creative Studios, Warner Bros. Animation, Warner Bros. Pictures",United States of America,No Language,3-5
219506,The Wayward Pups,4.0,1,Released,1937-07-09,0,8,False,,0,,tt0029748,en,The Wayward Pups,"The cat of the house has his nap interrupted when two puppies, playing with a balloon, hit him with it...",0.6,,,Animation,Metro-Goldwyn-Mayer,,,0-2
348513,The Orchestra,7.0,3,Released,2016-10-02,0,15,False,/24YuZXnpEbjuSx6Vo4OmCrLV4Fc.jpg,0,,tt4536772,en,The Orchestra,"In a world filled with beautiful and harmonious music, elderly Vernon always seems to strike the wrong note.",0.6,/dsKUSLttJ3PhiBP2bRYPjz8zNi7.jpg,,Animation,Feather Films,Australia,,0-2
840626,Friday Night Fever,0.0,0,Released,1996-01-01,0,8,False,,0,,,no,Narverfredag,The film marked the debut of cartoonist and illustrator Christopher Nielsen as an animator. This is a crude cartoon with period humour depicting Oslo's East youth hanging around the Narvesen kiosks - hence the name 'Narver'.,0.6,/ri0wS6Im3R8cigBHggWN31nWEXa.jpg,,Animation,"Norsk Filminstitutt, Necrofilms",Norway,Norwegian,0-2
1024907,Fair Play,0.0,0,Released,1970-01-01,0,6,False,/qzyKPMhGeRzvMQgaEYvEdLJWKLv.jpg,0,,,en,Fair Play,"Two diplomats, Mr. X and Mr. Y, enter public negotiations in the interior of a palace. The audience observes the exchange of animated blows and dodges.",0.6,/eATmUXD5cqOlK5mD5pSKFmcfO2A.jpg,,"Animation, Comedy",,Poland,,0-2
734060,Being With The Other,0.0,0,Released,2020-08-15,0,3,False,,0,,,en,Being With The Other,"With the illusion of thinking of individuality as a lonely and disconnected concept, we often assume that we are unique and solitary individuals of modern society. Then, the ""Other"" appears to remind the plurality, the collectivity. ""Being with the Other"" plays with the notion of togetherness in an experimental, playful way.",0.6,,,Animation,,Belgium,No Language,0-2
424005,Mischievous Mice,0.0,0,Released,1934-11-01,0,6,False,,0,,,en,Mischievous Mice,"This short opens showing numerous mice eating all the food in Honey's kitchen and ruining everything in her house. She tires valiantly to run them off but they outsmart her. She makes a phone call and Cubby appears at her door. The mice make quick work of him too. Only a fat cat is able to temporarily stop them but they soon turn on him too. Cubby comes to the aide of the cat but the mice outsmart the both of them. In the end the mice have run off the cat, Honey is gone, and Cubby sits dazed on the floor as the mice cheer their victory.",0.6,,,"Animation, Comedy",Van Beuren Studios,United States of America,English,0-2
582425,Persona 4 the Golden Animation: Thank you Mr. Accomplice,8.0,2,Released,2014-12-10,0,16,False,,0,,,ja,ペルソナ4 ザ・ゴールデンアニメーション Thank you Mr. Accomplice,"After Yuu finds out the past and circumstances of the main culprit, he makes a single decision in order to save him.",0.6,/j98Bxh6A1MjiNat52Ggrm1Kzw1g.jpg,,Animation,,Japan,Japanese,0-2
955956,Downhill,0.0,0,Released,2018-05-01,0,6,False,,0,https://vimeo.com/285815648?embedded=true&source=video_title&owner=43740709,,en,Downhill,Four plagued neighbors resort to self destruction when their decaying apartment intends to drag its residents down with it.,0.6,/9oYHCH5WuIrEYoGhJRHKWhhrJa0.jpg,,Animation,Massachusetts College of Art and Design,,English,0-2
760436,The Mist Is Coming In,0.0,0,Released,2013-01-01,0,0,False,,0,,,en,Rêves de brume,"A man leaves the urban chaos for the silence of a mountain. He reaches a hut, only to find fog has enveloped the mountain, leaving nothing but white surroundings. He stops.",0.6,,,Animation,,,,0-2
1189870,Yesterday I Grew a Friend,0.0,0,Released,2020-10-01,0,8,False,,0,,,pl,Wczoraj wyrósł mi przyjaciel,"In a world where everything seems to revolve around friendship, a lonely man decides to try some unconventional methods to find his soul mate.",0.766,,,Animation,,Poland,Polish,0-2
1178954,Sol-Air,0.0,0,Released,2023-06-13,0,15,False,,0,,tt27619790,en,Sol-Air,"Aaron, a military drone pilot, recalls an air mission to monitor an oil field. During a flight, his drone encounters a magnificent eagle guided by its breeder Azad, who lives in the desert.",0.6,,,Animation,,France,"Arabic, English",0-2
689938,"Hrnečku, vař!",6.0,1,Released,1953-08-20,0,21,False,/rciCxJawCzFfevVBWcX03iR5dWP.jpg,0,,tt1006892,cs,"Hrnečku, vař!","While all the inhabitants of a small rural village are working hard to survive the harsh daily routine, the mayor and his wife are gorging themselves to death. Without generosity, they even refuse alms to a penniless old lady. Among the hard workers trying to subsist, a little girl works courageously to help her exhausted mother. One day, during her lunch break, she goes into the forest to fill her cup of water in a river. There, a poor old lady asks for alms from the young lady, having nothing but her little piece of bread, willingly offers it to her. It is then that the old lady, as a reward, enchants the cup of the little girl ...",0.621,/39HKUEkJTkpfxkkHCeiMTMR5qP5.jpg,,"Animation, Family",Krátký film Praha – Studio Bratři v triku,Czechoslovakia,No Language,0-2
717474,Engolervilha,0.0,0,Released,2003-06-11,0,8,False,,0,,tt8549084,en,Engolervilha,"The sordid, the putrid and the fetid. The bizarre, the eschatological and the grotesque. Peas, urine and chickens.",0.6,/du1fKTGTbUsIHy9kWNF70cRY25c.jpg,,Animation,,Brazil,,0-2
1170475,Segunda Segunda Segunda,5.0,1,Released,2023-08-27,0,0,False,/xVCdFr6I1w3BPf0mihCd1u1d8T7.jpg,0,,,pt,Segunda Segunda Segunda,,0.677,/r3eFtaC1j19X9RUjZ4iYlfTPYgp.jpg,,Animation,,Brazil,,0-2
394996,Under Your Fingers,0.0,0,Released,2015-07-11,0,13,False,/zII8EOfgxS3Suta3PbM5m1L147j.jpg,0,,tt4985124,fr,Sous tes doigts,"The day of the cremation of her grand mother, Emilie, a young mixed-race Asian girl, buries herself into her grandmother memories. She discovers the Indochina of Hoa, her romantic encounter with Jacques (a French colon), the birth of Linh (Emilie's mother) and her tragic departure to France in 1956. She relives with Linh the arrival into the camp of Sainte-Livrade, the exploitation of the Indochinese women by the market gardeners of Lot-et-Garonne. Between memories, dance, anger and traditional rituals, Emilie learns to accept this heritage.",0.6,/k8ARGQntEKJmvwe30IDYlyBlF1F.jpg,,"Animation, Drama","Novanima Productions, Vivement lundi !",France,French,0-2
230286,Self Service,6.667,6,Released,1974-01-01,0,10,False,,0,,tt0454633,it,Self Service,"Hungry mosquitos, in search of a meal, find that fruit, flowers and other such fare doesn't satisfy. One enterprising bug hits the jackpot - a human! However, the victim vigorously resists joining the food chain, causing a number of winged casualties. The little buggers wait until the man falls asleep, then set up a number of enterprises: cafes, bars, filling stations, all serving blood. Things are going well, but then the mosquito Cosa Nostra moves in, and ramp production into high gear.",0.762,,,"Animation, Comedy",Bruno Bozzetto Film,Italy,No Language,0-2
1006495,Modern training methods,0.0,0,Released,1970-01-01,0,7,False,,0,,tt0174928,hu,Modern edzésmódszerek,Animated short film directed by Béla Ternovszky,0.626,/uBMZxqVQN0ZoPbzJvbmrSxjrNuE.jpg,,Animation,,Hungary,,0-2
814773,Black Is Beltza II: Ainhoa,6.2,2,Released,2022-09-30,0,85,False,/4wINMal5ATCHdkW50feDCpsrB3x.jpg,0,https://www.blackisbeltza.eus/sinopsis/?lang=en,tt15467046,en,Black Is Beltza II: Ainhoa,"Ainhoa is born by chance in La Paz (Bolivia); but she grows up in Cuba and, at the age of 21, in 1988, she travels to the Basque Country (Spain) to discover the land of Manex, her father. In the midst of political struggle, she meets Josune, a committed journalist, and her group of friends.",1.568,/pfi8YZqVUbbevKItcXYK3lYR4CR.jpg,,"Animation, Crime, Thriller","Talka Records & Films, AMBRA Projectes Culturals",Spain,"Basque, Spanish, French",0-2
556764,Cat Days,7.6,5,Released,2018-02-20,0,11,False,/1l94HtLM43dSOLq5Pkk6bHI6Thx.jpg,0,,tt8208058,ja,Cat Days,"Jiro, a little boy, feels sick. His father takes him to the doctor. She diagnoses a harmless condition, but it shakes the core of the boy's identity.",0.6,/wRO25HNQh8FzuWWwYu0tgv5zWhy.jpg,,Animation,,"Germany, Japan",Japanese,0-2
614256,Chhota Bheem Kung Fu Dhamaka,8.3,3,Released,2019-05-10,0,97,False,/hyDlY6vkmqEtW3kEG7YqkvnNS1r.jpg,0,,tt10288820,hi,Chhota Bheem Kung Fu Dhamaka,"Chhota Bheem and his friends decide to participate in the annual martial arts competition held at China, where the country's princess gets kidnapped by an evil demon Zuhu.",1.843,/dNA6W9i22PUbQwtQHCCsNOW0Lnd.jpg,,"Animation, Adventure, Action",,,,0-2
184394,Felix Gets His Fill,0.0,0,Released,1925-03-01,0,0,False,,0,,tt0168769,en,Felix Gets His Fill,"Felix, hungry and looking for a meal, hears that food is plentiful down south, and decides to check it out...",0.6,/3sJgA8mn0lVWby3mVvZigyFTvrn.jpg,,Animation,,United States of America,,0-2
674582,Escape Velocity,0.0,0,Released,2019-09-30,0,7,False,,0,,,xx,Szökési sebesség,"Escaping from an alien planet, an astronaut must reach the space shuttle before a mysterious beast catches him.",0.6,/jNPAUgABD2v8qlBkQEWunZjaBfz.jpg,,"Animation, Adventure, Science Fiction",Budapest Metropolitan University,Hungary,No Language,0-2
868747,The Life of Ants,0.0,0,Released,1994-08-30,0,14,False,,0,,,ja,蟻の生活,"A stop motion animation unfolds within a labyrinthine place. A mantis is invading the kingdom of ants while witnessing their ritual activities, and getting into the inside of the group.",0.6,/3ny5UGiV7I8XItvazzfmxuHQpWV.jpg,,Animation,,Japan,Japanese,0-2
1178925,Film Fest Gent,1.0,1,Released,2023-09-15,0,1,False,,0,,,en,Film Fest Gent,"5 composers, 25 filmmakers, 25 ultimate symbioses of music and cinematography that fit completely within the DNA of Film Fest Gent and the World Soundtrack Awards. For the unique 2x25 project, the festival asked 25 composers to compose a short piece of music, after which 25 filmmakers made a short film. The result: 25 exceptional films where the music inspired the form, narrative and texture.",1.412,/j76U13bkIObZrEool7qv1ykAxJq.jpg,,Animation,Milkhaus,"Belgium, United Kingdom, United States of America",No Language,0-2
452097,The Great Easter Egg Hunt,4.0,2,Released,2000-03-11,0,47,False,,0,,tt2555576,en,The Great Easter Egg Hunt,"See Whiskers and his toy friends Harley, Celeste, Sabre, Trogg and VCR come alive as they search for the real Easter Bunny and his legendary Magic Egg, that can help their sick owner Peter, get well in time for Easter.",0.8,/h7iT9LkrPGXm6dpv2ri2TDVZfu.jpg,,"Animation, Adventure, Comedy, Family, Fantasy",Golden Films,United States of America,"English, Spanish",0-2
